transaction_id,sender,receiver,amount,currency,country,channel,status,timestamp
TXN_8354671,Cornelius Eze,John Akinwale,11138433.22,GHS,Ghana,bank transfer,failed,2025-06-13
TXN_1090742,John Oyekan,Philip Eze,13449656.01,USD,United States,mobile money,failed,2024-09-07
TXN_6734173,Andrew Uche,Gloria Ogunleye,6314162.21,KES,Kenya,card,failed,2025-07-26
TXN_5130564,Emmanuel Olawale,Samuel Adeyemi,8856416.45,GHS,Ghana,card,failed,2026-07-16
TXN_7792825,Patience Balogun,Simon Eze,455001.95,ZAR,South Africa,bank transfer,success,2026-07-13
TXN_7647514,Stephen Nnamani,Gloria Ibrahim,2108696.34,USD,United States,bank transfer,pending,2026-04-30
TXN_4995882,Andrew Uche,Deborah Abiola,14837954.72,NGN,Nigeria,bank transfer,failed,2026-04-12
TXN_6456112,Daniel Obi,Gloria Oyekan,19678734.92,KES,Kenya,mobile money,pending,2026-05-07
TXN_1848238,Hope Obasanjo,Victoria Obi,2190582.9,NGN,Nigeria,bank transfer,pending,2025-06-05
TXN_2559300,Peter Oshodi,Peter Ojo,16218749.53,NGN,Nigeria,bank transfer,success,2025-09-01
TXN_3993918,Hope Obasanjo,Benjamin Okonkwo,12896901.19,GHS,Ghana,mobile money,pending,2026-03-01
TXN_9582724,Simon Akinwale,Mary Olawale,10387580.4,GHS,Ghana,card,failed,2025-09-08
TXN_1499222,Andrew Nnamani,Simon Oyekan,5308445.69,GHS,Ghana,bank transfer,failed,2024-12-22
TXN_3479038,Victoria Obi,Blessing Abiola,258460.22,NGN,Nigeria,bank transfer,failed,2025-12-07
TXN_7068278,Comfort Olawale,Peace Chukwu,16204149.28,USD,United States,mobile money,failed,2024-11-05
TXN_1427131,Angela Ekwueme,Juliet Ogunleye,9358134.46,KES,Kenya,bank transfer,failed,2024-11-24
TXN_3534840,Deborah Oyekan,Elizabeth Ogunleye,2099177.02,KES,Kenya,bank transfer,success,2026-04-23
TXN_8223727,Elizabeth Okafor,Cornelius Ogunleye,5311764.02,NGN,Nigeria,mobile money,failed,2025-08-07
TXN_2638440,Sarah Nnamani,Michael Okafor,9991274.07,USD,United States,bank transfer,pending,2026-04-21
TXN_3727937,James Oshodi,Samuel Obasanjo,2768075.89,USD,United States,card,failed,2026-03-07
TXN_3412610,Juliet Obi,Faith Chukwu,495611.48,USD,United States,bank transfer,failed,2025-03-11
TXN_1022822,Joseph Oyekan,Faith Ogunleye,10875469.66,KES,Kenya,bank transfer,success,2025-07-23
TXN_6950846,John Abiola,Grace Adeyemi,11375138.76,GHS,Ghana,card,success,2026-06-02
TXN_6066344,Sarah Ojo,Andrew Ekwueme,709998.59,KES,Kenya,card,success,2025-04-10
TXN_2668018,Andrew Eze,Mary Adetokunbo,7280541.55,ZAR,South Africa,card,success,2026-05-29
TXN_5400104,Elizabeth Abiola,Faith Oshodi,6471174.13,ZAR,South Africa,bank transfer,pending,2026-06-11
TXN_7940043,Nathaniel Adeyemi,Stephen Ojo,6695673.06,NGN,Nigeria,mobile money,success,2025-11-18
TXN_1113334,Sarah Adetokunbo,Agnes Okonkwo,12001503.12,USD,United States,card,success,2025-02-28
TXN_5987710,Gabriel Olawale,Paul Nnamani,2838601.49,USD,United States,mobile money,success,2025-06-04
TXN_9787823,Juliet Adeyemi,Victoria Oshodi,4491719.2,NGN,Nigeria,bank transfer,failed,2026-03-15
TXN_2972865,Victoria Ogunleye,David Akinwale,12980570.85,ZAR,South Africa,card,pending,2025-10-08
TXN_3914770,Faith Uche,Mary Obi,18266486.28,KES,Kenya,card,pending,2026-04-15
TXN_5339390,Esther Nnamani,Esther Okonkwo,19241373.56,GHS,Ghana,bank transfer,failed,2026-07-14
TXN_2284504,Deborah Ogunleye,David Ekwueme,17431610.64,GHS,Ghana,card,failed,2025-09-17
TXN_7556026,Daniel Okafor,Patience Akinwale,13994261.25,KES,Kenya,card,pending,2025-05-18
TXN_7913022,Faith Adetokunbo,Peace Olawale,17303950.12,GHS,Ghana,bank transfer,failed,2026-01-11
TXN_1688222,Grace Obi,Grace Obi,9743667.12,NGN,Nigeria,card,success,2025-12-10
TXN_1812306,Comfort Ojo,Grace Akinwale,732551.56,NGN,Nigeria,bank transfer,success,2025-06-01
TXN_2661240,Peter Okafor,Stephen Ojo,9962585.35,KES,Kenya,bank transfer,failed,2026-07-14
TXN_3450884,Grace Ekwueme,Patience Balogun,13047918.54,ZAR,South Africa,bank transfer,success,2025-02-25
TXN_2143946,Sarah Oshodi,Joy Ekwueme,14694288.68,ZAR,South Africa,bank transfer,success,2025-12-26
TXN_2694262,Grace Uche,Charity Akinwale,1155173.6,ZAR,South Africa,bank transfer,pending,2026-02-22
TXN_2268993,Joseph Oyekan,Sarah Obi,16204844.15,KES,Kenya,card,pending,2024-09-02
TXN_4628497,Joy Nnamani,Peace Oshodi,17262961.42,ZAR,South Africa,bank transfer,pending,2025-12-25
TXN_8748276,Deborah Olawale,Esther Oyekan,17886577.92,KES,Kenya,bank transfer,failed,2026-06-17
TXN_5774215,Michael Uche,Joy Okafor,13773322.18,GHS,Ghana,mobile money,success,2025-11-26
TXN_3457688,Andrew Ekwueme,Gabriel Obasanjo,6139039.08,ZAR,South Africa,card,failed,2026-03-29
TXN_6503252,Joshua Ojo,Nathaniel Nnamani,6507346.74,KES,Kenya,card,pending,2024-10-21
TXN_4227897,David Adetokunbo,Mark Adetokunbo,2439525.62,ZAR,South Africa,bank transfer,success,2026-08-22
TXN_8832456,Victoria Chukwu,Nathaniel Abiola,374652.14,USD,United States,bank transfer,pending,2024-11-29
TXN_6077077,Simon Obi,Peter Obi,5413396.44,USD,United States,mobile money,success,2024-10-26
TXN_1814226,Elizabeth Nnamani,Philip Adeyemi,9846589.9,GHS,Ghana,card,pending,2025-04-22
TXN_3395875,Ruth Olawale,David Uche,7632109.99,USD,United States,mobile money,pending,2026-01-22
TXN_1299178,Andrew Eze,Patience Chukwu,19106649.94,USD,United States,card,success,2026-03-24
TXN_4474481,Paul Oshodi,Victoria Chukwu,16104732.41,KES,Kenya,mobile money,failed,2026-08-08
TXN_1428699,Angela Uche,Nathaniel Ojo,7424418.82,ZAR,South Africa,mobile money,success,2026-06-08
TXN_4966203,Deborah Oshodi,Agnes Okafor,198892.28,USD,United States,card,success,2024-11-28
TXN_6979671,Andrew Obi,Blessing Ojo,11901470.45,KES,Kenya,mobile money,failed,2025-12-28
TXN_8361364,Esther Obasanjo,Grace Okonkwo,14099692.65,GHS,Ghana,bank transfer,success,2026-05-03
TXN_2292095,Juliet Obi,Comfort Eze,19540571.48,USD,United States,mobile money,pending,2025-05-05
TXN_3688575,Stephen Oshodi,Andrew Olawale,9083049.24,NGN,Nigeria,bank transfer,success,2025-01-31
TXN_2464928,Philip Oshodi,Esther Obasanjo,19970187.42,NGN,Nigeria,mobile money,pending,2025-07-02
TXN_8790513,Cornelius Ojo,Benjamin Chukwu,6121303.98,NGN,Nigeria,bank transfer,failed,2024-09-24
TXN_3167003,Sarah Ojo,Daniel Ibrahim,7023546.08,GHS,Ghana,bank transfer,failed,2024-10-19
TXN_9549457,Mark Okonkwo,Cornelius Balogun,19422507.96,USD,United States,bank transfer,failed,2026-05-19
TXN_8732055,Faith Eze,John Ogunleye,10362181.16,USD,United States,mobile money,pending,2025-10-07
TXN_7832620,Philip Uche,Stephen Abiola,7104669.65,KES,Kenya,card,success,2025-11-19
TXN_6987856,Angela Adetokunbo,Mary Obasanjo,10679091.98,GHS,Ghana,bank transfer,failed,2024-12-22
TXN_9540343,Juliet Ogunleye,Charity Akinwale,4290018.03,USD,United States,bank transfer,success,2025-07-06
TXN_9092151,David Okafor,Joshua Akinwale,4707439.37,ZAR,South Africa,bank transfer,failed,2025-08-24
TXN_6011782,Peter Ekwueme,Gloria Adetokunbo,19021477.43,KES,Kenya,mobile money,pending,2026-05-12
TXN_2376883,Grace Ibrahim,Daniel Balogun,8082076.18,GHS,Ghana,bank transfer,pending,2024-10-02
TXN_1003557,Charity Ekwueme,Stephen Obasanjo,10281048.25,GHS,Ghana,card,failed,2026-01-19
TXN_7173562,Cornelius Obasanjo,Peter Balogun,18005273.09,KES,Kenya,bank transfer,success,2025-07-31
TXN_6841531,Benjamin Olawale,Patience Adetokunbo,19222848.9,ZAR,South Africa,mobile money,pending,2024-12-11
TXN_7910646,Philip Balogun,Hope Oshodi,17643658.35,USD,United States,bank transfer,pending,2025-10-15
TXN_7812878,Andrew Ekwueme,Angela Ibrahim,14363476.56,NGN,Nigeria,mobile money,pending,2026-06-26
TXN_4461612,Deborah Olawale,Juliet Oshodi,15558855.68,ZAR,South Africa,bank transfer,success,2025-01-31
TXN_5219575,Esther Obi,Samuel Ogunleye,6591250.19,GHS,Ghana,mobile money,success,2026-06-18
TXN_5896307,Samuel Chukwu,Blessing Ojo,7075684.17,ZAR,South Africa,mobile money,pending,2025-03-11
TXN_3311981,Andrew Oyekan,Philip Balogun,4349319.56,GHS,Ghana,mobile money,failed,2025-05-09
TXN_4877069,Victoria Adetokunbo,Cornelius Abiola,13609397.87,KES,Kenya,bank transfer,failed,2024-09-13
TXN_8395771,Comfort Balogun,Philip Obi,8122760.1,ZAR,South Africa,mobile money,success,2025-03-11
TXN_6741383,Elizabeth Ogunleye,Comfort Abiola,19602739.22,KES,Kenya,mobile money,success,2025-07-10
TXN_3584142,Andrew Chukwu,Benjamin Chukwu,13274465.33,ZAR,South Africa,bank transfer,failed,2024-11-08
TXN_2617767,Joy Chukwu,Ruth Obasanjo,17626097.2,USD,United States,mobile money,failed,2025-06-23
TXN_9274819,Benjamin Okonkwo,Peter Akinwale,1118851.26,KES,Kenya,bank transfer,failed,2026-01-14
TXN_8869239,Peace Ogunleye,Peace Ojo,9359159.16,USD,United States,mobile money,failed,2026-03-11
TXN_8688768,Gloria Adetokunbo,Deborah Ojo,1443682.53,USD,United States,mobile money,pending,2024-09-23
TXN_6397296,Victoria Okonkwo,Juliet Adetokunbo,3538969.32,GHS,Ghana,mobile money,success,2025-08-11
TXN_8114463,Joseph Akinwale,Joy Olawale,7615718.21,USD,United States,card,success,2024-11-08
TXN_6180774,Charity Adetokunbo,Joseph Ibrahim,8983261.93,USD,United States,bank transfer,pending,2025-08-03
TXN_4114314,Stephen Akinwale,Angela Eze,19002981.86,KES,Kenya,card,failed,2026-01-18
TXN_3080631,Blessing Ogunleye,Benjamin Oshodi,14012404.38,USD,United States,bank transfer,pending,2026-03-17
TXN_6637425,Gabriel Uche,Benjamin Chukwu,3056272.41,GHS,Ghana,bank transfer,failed,2024-09-10
TXN_8883626,Gloria Akinwale,Andrew Ogunleye,18522741.25,GHS,Ghana,card,success,2025-08-03
TXN_3029604,Stephen Balogun,Blessing Oyekan,8985601.78,KES,Kenya,card,success,2025-09-14
TXN_8449107,John Ekwueme,Gloria Nnamani,11595733.74,GHS,Ghana,mobile money,failed,2026-05-04
TXN_8641088,Benjamin Oshodi,Gabriel Okafor,19451975.76,USD,United States,mobile money,failed,2024-10-14
TXN_7274257,Gloria Oyekan,Victoria Oyekan,3657903.3,GHS,Ghana,card,failed,2025-11-23
TXN_9578435,Agnes Okafor,Gloria Eze,1216956.46,NGN,Nigeria,mobile money,pending,2025-05-26
TXN_6112036,Joy Ekwueme,Gabriel Akinwale,19359946.92,ZAR,South Africa,mobile money,failed,2025-05-23
TXN_1645403,Gabriel Adetokunbo,Emmanuel Obi,16800300.25,GHS,Ghana,card,failed,2025-05-10
TXN_3802458,Emmanuel Ekwueme,Blessing Akinwale,3594340.72,KES,Kenya,mobile money,failed,2025-10-01
TXN_7796377,Philip Ojo,Juliet Ogunleye,16189961.05,USD,United States,bank transfer,success,2025-06-20
TXN_8265718,Benjamin Abiola,Gabriel Chukwu,4342.07,GHS,Ghana,card,pending,2025-10-17
TXN_7644645,Cornelius Ekwueme,Faith Obasanjo,3142664.43,GHS,Ghana,bank transfer,pending,2025-02-24
TXN_9787683,Simon Okafor,Mary Adetokunbo,6728890.79,USD,United States,card,pending,2025-01-27
TXN_8944943,Sarah Oyekan,Mark Akinwale,9831524.38,KES,Kenya,bank transfer,success,2026-02-03
TXN_4890344,Victoria Nnamani,Stephen Obasanjo,5500326.9,KES,Kenya,bank transfer,success,2025-07-23
TXN_8403747,Michael Balogun,Stephen Adetokunbo,1171312.77,USD,United States,mobile money,success,2026-01-31
TXN_9555214,Angela Obasanjo,Comfort Eze,12105212.78,GHS,Ghana,mobile money,success,2025-02-12
TXN_8324472,Nathaniel Olawale,Gabriel Obi,17107531.56,ZAR,South Africa,bank transfer,pending,2025-06-19
TXN_5045118,Emmanuel Ogunleye,James Obasanjo,9110248.36,NGN,Nigeria,bank transfer,pending,2026-07-10
TXN_6216235,Daniel Abiola,Juliet Uche,6528120.12,NGN,Nigeria,mobile money,failed,2026-05-17
TXN_1493101,Stephen Oyekan,Joseph Obi,14540016.27,GHS,Ghana,card,failed,2025-03-21
TXN_6697416,Grace Ogunleye,Benjamin Adeyemi,7010688.87,NGN,Nigeria,mobile money,success,2026-05-31
TXN_2160529,James Uche,Peace Olawale,7485371.34,KES,Kenya,mobile money,failed,2025-03-12
TXN_6585882,James Adetokunbo,Cornelius Nnamani,6046749.36,NGN,Nigeria,mobile money,failed,2025-07-10
TXN_2364859,Gloria Obi,Simon Adetokunbo,18915278.63,GHS,Ghana,mobile money,success,2025-09-08
TXN_8777738,Hope Adeyemi,Emmanuel Olawale,16905175.48,USD,United States,bank transfer,success,2026-02-28
TXN_1487890,John Balogun,Ruth Abiola,8268187.83,KES,Kenya,bank transfer,pending,2026-06-01
TXN_6056997,John Okafor,Mary Okonkwo,6343778.72,NGN,Nigeria,mobile money,failed,2024-10-18
TXN_9234420,Samuel Ekwueme,Samuel Oyekan,16091407.47,KES,Kenya,bank transfer,pending,2026-02-14
TXN_1670860,Cornelius Okafor,Comfort Obi,12053423.67,USD,United States,card,pending,2026-02-24
TXN_5728213,Samuel Abiola,Simon Okonkwo,17278023.47,GHS,Ghana,card,success,2026-06-25
TXN_5110053,Emmanuel Nnamani,Agnes Obasanjo,15480671.55,USD,United States,card,pending,2025-10-28
TXN_4928691,Deborah Oyekan,Ruth Olawale,7987073.91,ZAR,South Africa,bank transfer,pending,2025-10-01
TXN_6356467,Michael Ekwueme,Deborah Okafor,4033052.68,USD,United States,card,success,2025-07-31
TXN_9225492,Mark Obi,Daniel Okafor,19562469.52,ZAR,South Africa,bank transfer,success,2025-05-26
TXN_3193890,Emmanuel Akinwale,Simon Okonkwo,13581930.9,USD,United States,bank transfer,failed,2025-01-06
TXN_5231147,Cornelius Uche,Emmanuel Adeyemi,3396686.62,KES,Kenya,bank transfer,success,2026-08-17
TXN_9684714,Nathaniel Chukwu,Stephen Ibrahim,474181.41,KES,Kenya,bank transfer,pending,2025-10-15
TXN_3548642,Peace Ibrahim,Mary Adeyemi,1996148.29,USD,United States,card,failed,2024-11-11
TXN_9793461,Ruth Ogunleye,Faith Obasanjo,12127660.08,NGN,Nigeria,bank transfer,failed,2025-05-19
TXN_5509137,Elizabeth Oyekan,Ruth Okonkwo,4049019.0,ZAR,South Africa,mobile money,success,2025-08-02
TXN_4475339,Juliet Adetokunbo,Simon Akinwale,16530844.66,KES,Kenya,bank transfer,pending,2025-10-21
TXN_5881687,Mary Ojo,Andrew Obasanjo,6067947.91,GHS,Ghana,card,failed,2025-10-30
TXN_4914351,Faith Ekwueme,Joshua Chukwu,9631410.19,USD,United States,card,pending,2024-10-03
TXN_7442983,Daniel Nnamani,Faith Oshodi,7461158.64,USD,United States,mobile money,pending,2025-04-11
TXN_1949385,Elizabeth Okonkwo,Patience Okafor,12184510.9,GHS,Ghana,bank transfer,failed,2025-11-16
TXN_9992064,Nathaniel Abiola,Elizabeth Obi,10705349.11,KES,Kenya,card,success,2024-11-29
TXN_6726713,Cornelius Adetokunbo,Charity Okafor,8158896.4,USD,United States,card,pending,2026-05-19
TXN_2205145,Juliet Okonkwo,Mary Nnamani,15642915.32,KES,Kenya,mobile money,failed,2025-08-10
TXN_3983302,Cornelius Eze,Gabriel Ogunleye,520933.97,KES,Kenya,card,failed,2025-06-27
TXN_7711483,Michael Uche,Emmanuel Oshodi,10778926.79,KES,Kenya,bank transfer,failed,2024-11-19
TXN_5156847,Angela Ogunleye,Hope Chukwu,16876046.43,USD,United States,bank transfer,pending,2026-06-24
TXN_1387018,Peace Chukwu,Patience Chukwu,13334562.66,USD,United States,bank transfer,success,2025-01-05
TXN_1485633,Charity Chukwu,Mary Ibrahim,759319.97,NGN,Nigeria,bank transfer,pending,2025-10-11
TXN_3146370,Emmanuel Chukwu,Joseph Adeyemi,501002.68,NGN,Nigeria,bank transfer,pending,2025-08-30
TXN_5418458,David Obi,Peter Eze,5633916.69,ZAR,South Africa,card,success,2024-11-09
TXN_8564255,Ruth Okafor,Patience Eze,2857439.69,USD,United States,bank transfer,pending,2024-10-25
TXN_1121295,Elizabeth Obasanjo,Cornelius Ogunleye,17043199.52,GHS,Ghana,mobile money,success,2025-12-31
TXN_7895859,Charity Okafor,Faith Obasanjo,2022085.45,USD,United States,bank transfer,success,2025-02-19
TXN_9277040,Paul Chukwu,Comfort Obi,3879990.94,ZAR,South Africa,bank transfer,failed,2025-03-24
TXN_7890426,Hope Adeyemi,Mark Chukwu,18513213.71,GHS,Ghana,mobile money,pending,2025-11-11
TXN_5698631,Joseph Oyekan,Peter Adeyemi,9045301.24,ZAR,South Africa,bank transfer,success,2025-07-12
TXN_3554887,James Ogunleye,Daniel Ibrahim,15241039.63,USD,United States,mobile money,failed,2025-12-05
TXN_3401897,Peace Olawale,Michael Oyekan,5654714.12,ZAR,South Africa,mobile money,failed,2025-09-08
TXN_2854121,Philip Eze,Simon Ojo,7092913.65,ZAR,South Africa,bank transfer,success,2026-08-17
TXN_5366222,Benjamin Chukwu,Mary Ojo,10436234.61,KES,Kenya,card,failed,2025-10-25
TXN_2809581,Blessing Oyekan,Samuel Oyekan,15024551.88,USD,United States,mobile money,success,2025-02-16
TXN_3726863,Mary Ekwueme,Blessing Uche,2635052.14,ZAR,South Africa,bank transfer,pending,2025-10-28
TXN_2880793,Paul Abiola,Victoria Obasanjo,18925210.17,GHS,Ghana,mobile money,pending,2025-12-13
TXN_3640873,Victoria Obasanjo,Faith Akinwale,5250534.82,GHS,Ghana,card,failed,2026-08-26
TXN_9860070,Hope Oshodi,Victoria Olawale,17625437.09,KES,Kenya,bank transfer,pending,2025-05-14
TXN_7690807,James Nnamani,Angela Ogunleye,16578186.38,GHS,Ghana,card,pending,2025-12-26
TXN_7738894,James Ogunleye,Sarah Obi,6795597.8,USD,United States,card,failed,2026-01-29
TXN_4691370,David Ojo,Mary Obi,1670422.75,ZAR,South Africa,card,failed,2025-03-26
TXN_4442062,Deborah Adetokunbo,Philip Ojo,16375469.95,NGN,Nigeria,card,pending,2025-03-20
TXN_8560207,Faith Balogun,Grace Uche,5811764.63,ZAR,South Africa,bank transfer,success,2025-03-17
TXN_3283635,John Adeyemi,Daniel Nnamani,17174975.72,ZAR,South Africa,mobile money,failed,2024-09-23
TXN_1230783,David Ojo,Daniel Abiola,1950734.67,KES,Kenya,bank transfer,pending,2026-05-05
TXN_4312270,Stephen Adetokunbo,Sarah Uche,3818782.12,GHS,Ghana,card,failed,2026-05-29
TXN_9935384,Joshua Olawale,Mary Akinwale,14236767.76,KES,Kenya,card,success,2025-07-31
TXN_3165336,Joshua Oshodi,Michael Ogunleye,12968345.25,USD,United States,bank transfer,success,2024-12-10
TXN_8578198,Angela Ogunleye,Deborah Ojo,14837649.69,GHS,Ghana,bank transfer,failed,2026-03-31
TXN_2710976,Gabriel Uche,Agnes Nnamani,10458703.51,GHS,Ghana,bank transfer,failed,2026-07-04
TXN_3490609,Emmanuel Okonkwo,Peter Ibrahim,4057445.35,ZAR,South Africa,card,failed,2024-12-21
TXN_6231203,Samuel Olawale,John Adeyemi,12634809.61,NGN,Nigeria,bank transfer,success,2025-12-30
TXN_8392115,Victoria Uche,Samuel Akinwale,16600567.0,KES,Kenya,card,failed,2025-07-21
TXN_5875459,Grace Balogun,Angela Oyekan,17373044.97,USD,United States,bank transfer,pending,2025-10-26
TXN_9511373,James Balogun,Ruth Okafor,13739878.21,NGN,Nigeria,mobile money,success,2025-11-10
TXN_9759528,Blessing Adetokunbo,James Ekwueme,15928429.55,KES,Kenya,card,pending,2024-12-28
TXN_9534198,James Okafor,Comfort Oyekan,12376782.88,USD,United States,card,success,2024-12-31
TXN_7324613,Peace Ekwueme,Stephen Adetokunbo,16262349.33,ZAR,South Africa,card,failed,2026-03-04
TXN_8795360,Sarah Ojo,Mark Oyekan,5436781.77,ZAR,South Africa,card,success,2026-03-20
TXN_6921605,Charity Uche,Philip Ojo,11660742.27,ZAR,South Africa,bank transfer,pending,2025-09-03
TXN_3671477,Simon Oyekan,Blessing Ibrahim,10362316.3,ZAR,South Africa,mobile money,success,2025-08-30
TXN_9276376,John Okafor,Charity Oshodi,9038101.79,KES,Kenya,mobile money,pending,2026-02-07
TXN_8393036,James Oyekan,Hope Ojo,13834111.31,USD,United States,mobile money,success,2025-09-02
TXN_4154381,James Olawale,Joseph Okafor,14066882.64,GHS,Ghana,mobile money,pending,2025-03-05
TXN_9566828,Stephen Okafor,Peace Abiola,13638476.73,NGN,Nigeria,mobile money,success,2026-06-03
TXN_9269330,Gloria Chukwu,Daniel Ogunleye,8587837.02,GHS,Ghana,mobile money,pending,2025-10-11
TXN_5708547,Peace Ekwueme,Ruth Eze,1858139.89,USD,United States,mobile money,failed,2024-11-01
TXN_5144521,Mark Nnamani,Faith Uche,11270777.8,KES,Kenya,bank transfer,failed,2026-05-28
TXN_4020856,Ruth Obasanjo,Hope Nnamani,11599356.34,GHS,Ghana,card,pending,2025-12-26
TXN_2212417,Grace Ogunleye,Angela Okafor,4391666.69,KES,Kenya,bank transfer,pending,2026-01-19
TXN_9352625,Mark Ibrahim,Joseph Oshodi,11404057.39,USD,United States,bank transfer,pending,2025-09-14
TXN_8924635,James Adeyemi,Deborah Ojo,5119064.29,GHS,Ghana,mobile money,pending,2025-10-20
TXN_6535278,Simon Ogunleye,Joy Ogunleye,5676425.03,NGN,Nigeria,bank transfer,failed,2026-08-16
TXN_6649124,Agnes Adeyemi,Joshua Olawale,2589593.14,USD,United States,mobile money,pending,2025-09-08
TXN_8534970,Mary Chukwu,Gloria Adetokunbo,5285765.98,GHS,Ghana,mobile money,success,2026-05-01
TXN_9973730,Hope Ogunleye,Blessing Chukwu,9673274.28,ZAR,South Africa,bank transfer,failed,2026-08-25
TXN_7362910,Gabriel Oshodi,Esther Ekwueme,14040408.62,ZAR,South Africa,card,success,2024-10-30
TXN_1733345,Nathaniel Oshodi,Elizabeth Akinwale,12987119.73,USD,United States,bank transfer,pending,2026-04-01
TXN_9367674,Patience Okonkwo,Joseph Eze,7374129.26,USD,United States,mobile money,success,2026-01-15
TXN_2028294,Hope Akinwale,Gloria Oyekan,3528523.62,KES,Kenya,card,failed,2024-10-02
TXN_4916755,Victoria Olawale,Juliet Adeyemi,13966941.23,USD,United States,mobile money,failed,2025-10-08
TXN_4965917,Daniel Okafor,Juliet Ojo,3356724.74,NGN,Nigeria,bank transfer,success,2026-03-17
TXN_4128166,Sarah Obasanjo,Angela Adetokunbo,5551004.21,ZAR,South Africa,mobile money,success,2025-03-08
TXN_5796976,Elizabeth Okafor,Hope Oyekan,10323812.69,KES,Kenya,bank transfer,success,2025-10-06
TXN_4702821,Michael Oshodi,Mary Abiola,13770746.56,GHS,Ghana,card,success,2025-11-08
TXN_1727636,Daniel Uche,Mark Eze,18973258.59,ZAR,South Africa,card,success,2024-09-30
TXN_9718120,Emmanuel Chukwu,Joseph Chukwu,4064111.2,GHS,Ghana,card,success,2025-06-15
TXN_6634258,Philip Eze,Peace Adetokunbo,401544.43,USD,United States,card,failed,2026-08-05
TXN_2196836,Juliet Adetokunbo,Patience Ekwueme,11313186.32,KES,Kenya,mobile money,success,2026-06-17
TXN_2185910,Gloria Olawale,Samuel Ojo,13901063.28,NGN,Nigeria,card,failed,2026-04-30
TXN_7838861,Ruth Okonkwo,Gabriel Balogun,19889117.44,KES,Kenya,bank transfer,pending,2026-04-11
TXN_5696865,Hope Oshodi,Andrew Akinwale,18519047.56,NGN,Nigeria,bank transfer,failed,2024-08-28
TXN_3246400,Angela Adeyemi,Juliet Obi,14276182.53,KES,Kenya,bank transfer,pending,2026-01-12
TXN_4477584,Elizabeth Adeyemi,Elizabeth Uche,6131835.89,ZAR,South Africa,mobile money,pending,2026-08-27
TXN_9275820,Joy Adeyemi,David Oyekan,17032568.13,USD,United States,mobile money,success,2025-12-25
TXN_4059533,Stephen Eze,Peace Oyekan,13711722.7,GHS,Ghana,mobile money,pending,2025-07-24
TXN_4676961,Peter Akinwale,Michael Adetokunbo,2450926.34,NGN,Nigeria,mobile money,pending,2026-05-18
TXN_1302992,Comfort Ibrahim,Peter Eze,17320044.22,USD,United States,mobile money,failed,2025-01-19
TXN_4239495,Nathaniel Ogunleye,Michael Ojo,16718014.18,USD,United States,bank transfer,pending,2026-07-22
TXN_1442941,Joseph Okonkwo,Cornelius Ojo,2593930.04,USD,United States,mobile money,success,2024-10-28
TXN_9398650,Daniel Oyekan,Joshua Oshodi,1621777.05,USD,United States,mobile money,success,2025-01-29
TXN_9186152,Samuel Oshodi,Joshua Eze,9129537.8,NGN,Nigeria,mobile money,pending,2026-05-09
TXN_1035630,Simon Ojo,Andrew Obi,6800584.73,KES,Kenya,bank transfer,success,2025-06-09
TXN_3027651,Simon Balogun,Cornelius Okafor,4327737.8,GHS,Ghana,card,failed,2025-05-06
TXN_7574822,Peace Okafor,Peace Obasanjo,19819957.93,KES,Kenya,bank transfer,failed,2025-03-27
TXN_5207461,Patience Okafor,Emmanuel Adetokunbo,1709494.62,KES,Kenya,mobile money,success,2025-07-04
TXN_5249548,Agnes Ojo,John Nnamani,8344054.87,ZAR,South Africa,card,success,2025-08-03
TXN_9723195,Mary Ojo,Comfort Okafor,10561260.27,NGN,Nigeria,mobile money,pending,2024-12-31
TXN_8938675,James Nnamani,Gloria Nnamani,5599146.17,KES,Kenya,card,pending,2026-03-24
TXN_8094558,Peter Eze,Benjamin Oshodi,13969228.16,KES,Kenya,bank transfer,success,2025-10-15
TXN_2392151,Elizabeth Obi,Gloria Chukwu,3710900.9,NGN,Nigeria,mobile money,failed,2025-09-13
TXN_7022844,Gloria Nnamani,John Adetokunbo,887711.48,KES,Kenya,mobile money,success,2024-10-16
TXN_9503434,Cornelius Balogun,Grace Ogunleye,17930384.4,KES,Kenya,bank transfer,failed,2025-06-22
TXN_6917273,Daniel Ibrahim,David Eze,19412750.13,GHS,Ghana,bank transfer,success,2025-04-15
TXN_4698026,Mark Olawale,Nathaniel Obasanjo,17439818.2,NGN,Nigeria,bank transfer,pending,2026-05-29
TXN_2946658,Peace Adetokunbo,Peace Nnamani,3372285.21,ZAR,South Africa,card,pending,2026-03-27
TXN_2120907,Benjamin Olawale,Daniel Adetokunbo,3684040.09,ZAR,South Africa,card,pending,2026-01-11
TXN_4188427,Victoria Okonkwo,Patience Adeyemi,16274622.61,KES,Kenya,card,success,2024-11-25
